segment_id,total_impressions,total_revenue
26804,10000,80400.00000000317
26805,10000,80500.00000000009
26806,10000,80599.99999999811
26807,10000,80699.99999999997
26808,10000,80800.0000000053
26809,10000,80899.99999999687
26810,10000,80999.99999999948
26811,10000,81100.00000000448
26812,10000,81200.000000002
26813,10000,81299.999999998
26814,10000,81399.9999999955
26815,10000,81500.00000000054
26816,10000,81600.00000000317
26817,10000,81699.99999999457
26818,10000,81799.99999999988
26819,10000,81900.00000000224
26820,10000,81999.99999999987
26821,10000,82099.99999999699
26822,10000,82200.00000000639
26823,10000,82300.00000000373
26824,10000,82400.00000000227
26825,10000,82500.0
26826,10000,82599.99999999776
26827,10000,82699.9999999962
26828,10000,82799.99999999357
26829,10000,82900.00000000292
26830,10000,83000.00000000015
26831,10000,83099.99999999747
26832,10000,83200.00000000029
26833,10000,83300.00000000566
26834,10000,83399.99999999673
26835,10000,83499.99999999946
26836,10000,83600.00000000453
26837,10000,83700.0000000023
26838,10000,83799.99999999767
26839,10000,83899.99999999547
26840,10000,84000.00000000055
26841,10000,84100.00000000332
26842,10000,84199.99999999421
26843,10000,84299.99999999958
26844,10000,84400.00000000285
26845,10000,84499.99999999983
26846,10000,84599.99999999722
26847,10000,84700.00000000655
26848,10000,84800.00000000416
26849,10000,84900.000000002
26850,10000,85000.0
26851,10000,85099.99999999802
26852,10000,85199.99999999578
26853,10000,85299.99999999341
26854,10000,85400.0000000027
26855,10000,85500.00000000019
26856,10000,85599.99999999686
26857,10000,85700.0000000006
26858,10000,85800.00000000601
26859,10000,85899.9999999966
26860,10000,85999.99999999945
26861,10000,86100.00000000457
26862,10000,86200.0000000026
26863,10000,86299.99999999738
26864,10000,86399.99999999543
26865,10000,86500.00000000055
26866,10000,86600.00000000345
26867,10000,86699.99999999387
26868,10000,86799.99999999927
26869,10000,86900.00000000345
26870,10000,86999.99999999977
26871,10000,87099.99999999745
26872,10000,87200.0000000067
26873,10000,87300.00000000457
26874,10000,87400.00000000175
26875,10000,87500.0
26876,10000,87599.99999999827
26877,10000,87699.99999999536
26878,10000,87799.99999999326
26879,10000,87900.00000000249
26880,10000,88000.00000000025
26881,10000,88099.99999999627
26882,10000,88200.00000000087
26883,10000,88300.00000000633
26884,10000,88399.99999999646
26885,10000,88499.99999999943
26886,10000,88600.0000000046
26887,10000,88700.0000000029
26888,10000,88799.9999999971
26889,10000,88899.9999999954
26890,10000,89000.00000000057
26891,10000,89100.00000000357
26892,10000,89199.99999999355
26893,10000,89299.999999999
26894,10000,89400.000000004
26895,10000,89499.99999999972
26896,10000,89599.99999999766
26897,10000,89700.00000000684
26898,10000,89800.00000000496
26899,10000,89900.0000000015
26900,10000,90000.0
26901,10000,90099.9999999985
26902,10000,90199.99999999498
26903,10000,90299.99999999313
26904,10000,90400.00000000228
26905,10000,90500.0000000003
26906,10000,90599.99999999575
26907,10000,90700.00000000115
26908,10000,90800.00000000665
26909,10000,90899.99999999635
26910,10000,90999.99999999942
26911,10000,91100.00000000463
26912,10000,91200.00000000316
26913,10000,91299.99999999683
26914,10000,91399.99999999536
26915,10000,91500.00000000058
26916,10000,91600.00000000368
26917,10000,91699.99999999325
26918,10000,91799.99999999873
26919,10000,91900.00000000453
26920,10000,91999.99999999967
26921,10000,92099.99999999785
26922,10000,92200.00000000697
26923,10000,92300.00000000533
26924,10000,92400.00000000128
26925,10000,92500.0
26926,10000,92599.99999999873
26927,10000,92699.99999999462
26928,10000,92799.999999993
26929,10000,92900.0000000021
26930,10000,93000.00000000033
26931,10000,93099.99999999523
26932,10000,93200.0000000014
26933,10000,93300.00000000693
26934,10000,93399.99999999623
26935,10000,93499.99999999942
26936,10000,93600.00000000466
26937,10000,93700.0000000034
26938,10000,93799.99999999658
26939,10000,93899.99999999533
26940,10000,94000.00000000058
26941,10000,94100.0000000038
26942,10000,94199.99999999297
26943,10000,94299.99999999849
26944,10000,94400.00000000502
26945,10000,94499.99999999964
26946,10000,94599.99999999804
26947,10000,94700.00000000709
26948,10000,94800.00000000566
26949,10000,94900.00000000106
26950,10000,95000.0
26951,10000,95099.99999999895
26952,10000,95199.99999999428
26953,10000,95299.99999999288
26954,10000,95400.0000000019
26955,10000,95500.0000000004
26956,10000,95599.99999999475
26957,10000,95700.00000000164
26958,10000,95800.0000000072
26959,10000,95899.99999999613
26960,10000,95999.9999999994
26961,10000,96100.0000000047
26962,10000,96200.00000000364
26963,10000,96299.99999999635
26964,10000,96399.9999999953
26965,10000,96500.00000000061
26966,10000,96600.0000000039
26967,10000,96699.99999999271
26968,10000,96799.99999999825
26969,10000,96900.00000000549
26970,10000,96999.99999999959
26971,10000,97099.99999999821
26972,10000,97200.0000000072
26973,10000,97300.00000000601
26974,10000,97400.00000000086
26975,10000,97500.0
26976,10000,97599.99999999916
26977,10000,97699.99999999395
26978,10000,97799.99999999277
26979,10000,97900.00000000175
26980,10000,98000.00000000042
26981,10000,98099.9999999943
26982,10000,98200.00000000188
26983,10000,98300.00000000747
26984,10000,98399.99999999603
26985,10000,98499.99999999939
26986,10000,98600.00000000471
26987,10000,98700.00000000389
26988,10000,98799.99999999611
26989,10000,98899.99999999527
26990,10000,99000.00000000061
26991,10000,99100.000000004
26992,10000,99199.99999999245
26993,10000,99299.99999999802
26994,10000,99400.00000000594
26995,10000,99499.99999999955
26996,10000,99599.99999999837
26997,10000,99700.00000000732
26998,10000,99800.00000000632
26999,10000,99900.00000000067
27000,10000,0.0
27001,10000,100.00000000000047
27002,10000,200.00000000000094
27003,10000,300.0000000000022
27004,10000,400.0000000000019
27005,10000,500.0000000000031
27006,10000,600.0000000000044
27007,10000,699.9999999999817
27008,10000,800.0000000000038
27009,10000,899.999999999938
27010,10000,1000.0000000000063
27011,10000,1100.0000000000673
27012,10000,1200.0000000000089
27013,10000,1300.0000000000045
27014,10000,1399.9999999999634
27015,10000,1499.9999999999907
27016,10000,1600.0000000000075
27017,10000,1699.9999999999266
27018,10000,1799.999999999876
27019,10000,1900.0000000000734
27020,10000,2000.0000000000125
27021,10000,2100.0000000001633
27022,10000,2200.0000000001346
27023,10000,2300.000000000136
27024,10000,2400.0000000000177
27025,10000,2500.0
27026,10000,2600.000000000009
27027,10000,2699.999999999857
27028,10000,2799.999999999927
27029,10000,2899.9999999997813
27030,10000,2999.9999999999814
27031,10000,3099.999999999764
27032,10000,3200.000000000015
27033,10000,3299.9999999997826
27034,10000,3399.999999999853
27035,10000,3499.9999999999804
27036,10000,3599.999999999752
27037,10000,3699.999999999856
27038,10000,3800.000000000147
27039,10000,3900.0000000002733
27040,10000,4000.000000000025
27041,10000,4100.000000000187
27042,10000,4200.0000000003265
27043,10000,4299.999999999995
27044,10000,4400.000000000269
27045,10000,4500.000000000009
27046,10000,4600.000000000272
27047,10000,4699.9999999998545
27048,10000,4800.0000000000355
27049,10000,4899.999999999814
27050,10000,5000.0
27051,10000,5100.000000000198
27052,10000,5200.000000000018
27053,10000,5300.00000000026
27054,10000,5399.999999999714
27055,10000,5500.0000000000155
27056,10000,5599.999999999854
27057,10000,5700.000000000197
27058,10000,5799.9999999995625
27059,10000,5900.000000000314
27060,10000,5999.999999999963
27061,10000,6099.999999999947
27062,10000,6199.999999999528
27063,10000,6300.000000000482
27064,10000,6400.00000000003
27065,10000,6500.00000000004
27066,10000,6599.999999999565
27067,10000,6700.000000000477
27068,10000,6799.999999999706
27069,10000,6900.000000000063
27070,10000,6999.999999999961
27071,10000,7100.000000000305
27072,10000,7199.999999999504
27073,10000,7299.999999999795
27074,10000,7399.999999999712
27075,10000,7500.0
27076,10000,7600.000000000294
27077,10000,7700.000000000228
27078,10000,7800.000000000547
27079,10000,7899.99999999969
27080,10000,8000.00000000005
27081,10000,8099.999999999991
27082,10000,8200.000000000375
27083,10000,8299.999999999476
27084,10000,8400.000000000653
27085,10000,8499.999999999967
27086,10000,8599.99999999999
27087,10000,8699.999999999449
27088,10000,8800.000000000538
27089,10000,8900.000000000062
27090,10000,9000.000000000018
27091,10000,9099.999999999285
27092,10000,9200.000000000544
27093,10000,9300.000000000015
27094,10000,9399.999999999709
27095,10000,9499.999999999938
27096,10000,9600.000000000071
27097,10000,9699.999999999647
27098,10000,9799.999999999627
27099,10000,9899.999999999367
27100,10000,10000.0
27101,10000,10100.000000000662
27102,10000,10200.000000000397
27103,10000,10300.000000000284
27104,10000,10400.000000000036
27105,10000,10500.00000000007
27106,10000,10600.00000000052
27107,10000,10699.999999999607
27108,10000,10799.999999999429
27109,10000,10900.000000000837
27110,10000,11000.000000000031
27111,10000,11099.999999999638
27112,10000,11199.999999999707
27113,10000,11300.000000000286
27114,10000,11400.000000000395
27115,10000,11499.999999999958
27116,10000,11599.999999999125
27117,10000,11700.000000000582
27118,10000,11800.000000000628
27119,10000,11899.999999999285
27120,10000,11999.999999999925
27121,10000,12099.999999999782
27122,10000,12199.999999999894
27123,10000,12299.999999999503
27124,10000,12399.999999999056
27125,10000,12500.0
27126,10000,12600.000000000964
27127,10000,12700.000000000511
27128,10000,12800.00000000006
27129,10000,12900.000000000287
27130,10000,13000.00000000008
27131,10000,13100.000000000862
27132,10000,13199.99999999913
27133,10000,13299.9999999994
27134,10000,13400.000000000953
27135,10000,13500.000000000073
27136,10000,13599.999999999412
27137,10000,13699.999999999869
27138,10000,13800.000000000126
27139,10000,13900.000000000608
27140,10000,13999.999999999922
27141,10000,14099.999999999023
27142,10000,14200.00000000061
27143,10000,14300.000000001028
27144,10000,14399.999999999009
27145,10000,14499.999999999916
27146,10000,14599.99999999959
27147,10000,14700.000000000058
27148,10000,14799.999999999423
27149,10000,14899.999999998847
27150,10000,15000.0
27151,10000,15100.000000001166
27152,10000,15200.000000000588
27153,10000,15299.99999999991
27154,10000,15400.000000000457
27155,10000,15500.000000000085
27156,10000,15600.000000001093
27157,10000,15699.999999998805
27158,10000,15799.99999999938
27159,10000,15900.000000001031
27160,10000,16000.0000000001
27161,10000,16099.99999999926
27162,10000,16199.999999999982
27163,10000,16300.000000000013
27164,10000,16400.00000000075
27165,10000,16499.999999999898
27166,10000,16599.999999998952
27167,10000,16700.00000000056
27168,10000,16800.000000001306
27169,10000,16899.999999998938
27170,10000,16999.999999999935
27171,10000,17099.99999999943
27172,10000,17199.99999999998
27173,10000,17299.999999999185
27174,10000,17399.999999998898
27175,10000,17500.0
27176,10000,17600.000000001077
27177,10000,17700.000000000895
27178,10000,17800.000000000124
27179,10000,17900.000000000633
27180,10000,18000.000000000036
27181,10000,18100.00000000088
27182,10000,18199.99999999857
27183,10000,18299.99999999972
27184,10000,18400.000000001088
27185,10000,18500.00000000012
27186,10000,18600.00000000003
27187,10000,18700.00000000056
27188,10000,18799.999999999418
27189,10000,18899.99999999988
27190,10000,18999.999999999876
27191,10000,19099.999999998898
27192,10000,19200.000000000142
27193,10000,19300.000000001513
27194,10000,19399.999999999294
27195,10000,19500.000000000004
27196,10000,19599.999999999254
27197,10000,19699.999999999585
27198,10000,19799.999999998734
27199,10000,19899.99999999919
27200,10000,20000.0
27201,10000,20100.000000000793
27202,10000,20200.000000001324
27203,10000,20300.0000000005
27204,10000,20400.000000000793
27205,10000,20499.999999999967
27206,10000,20600.000000000568
27207,10000,20699.999999998392
27208,10000,20800.000000000073
27209,10000,20900.00000000113
27210,10000,21000.00000000014
27211,10000,21100.000000000713
27212,10000,21200.00000000104
27213,10000,21299.999999998945
27214,10000,21399.999999999214
27215,10000,21499.99999999986
27216,10000,21599.999999998858
27217,10000,21699.999999999818
27218,10000,21800.000000001673
27219,10000,21899.999999999567
27220,10000,22000.000000000062
27221,10000,22099.999999999116
27222,10000,22199.999999999276
27223,10000,22299.99999999839
27224,10000,22399.999999999414
27225,10000,22500.0
27226,10000,22600.00000000057
27227,10000,22700.000000001663
27228,10000,22800.00000000079
27229,10000,22900.00000000092
27230,10000,22999.999999999916
27231,10000,23100.00000000032
27232,10000,23199.99999999825
27233,10000,23300.00000000035
27234,10000,23400.000000001164
27235,10000,23500.000000000146
27236,10000,23600.000000001255
27237,10000,23700.000000001415
27238,10000,23799.99999999857
27239,10000,23899.999999998687
27240,10000,23999.99999999985
27241,10000,24099.999999998825
27242,10000,24199.999999999563
27243,10000,24300.0000000018
27244,10000,24399.99999999979
27245,10000,24500.000000000106
27246,10000,24599.999999999007
27247,10000,24699.99999999903
27248,10000,24799.999999998112
27249,10000,24899.999999999593
27250,10000,25000.0
27251,10000,25100.000000000397
27252,10000,25200.000000001928
27253,10000,25300.000000001022
27254,10000,25400.000000001022
27255,10000,25499.999999999876
27256,10000,25600.00000000012
27257,10000,25699.999999998137
27258,10000,25800.000000000575
27259,10000,25900.000000001193
27260,10000,26000.00000000016
27261,10000,26100.00000000169
27262,10000,26200.000000001724
27263,10000,26299.999999998265
27264,10000,26399.99999999826
27265,10000,26499.99999999984
27266,10000,26599.9999999988
27267,10000,26699.999999999356
27268,10000,26800.000000001906
27269,10000,26899.999999999967
27270,10000,27000.000000000146
27271,10000,27099.99999999892
27272,10000,27199.999999998825
27273,10000,27299.999999997883
27274,10000,27399.999999999738
27275,10000,27500.0
27276,10000,27600.00000000025
27277,10000,27700.000000002146
27278,10000,27800.000000001215
27279,10000,27900.000000001106
27280,10000,27999.999999999844
27281,10000,28099.99999999996
27282,10000,28199.999999998046
27283,10000,28300.00000000076
27284,10000,28400.00000000122
27285,10000,28500.000000000167
27286,10000,28600.000000002055
27287,10000,28700.000000001975
27288,10000,28799.999999998017
27289,10000,28899.999999997908
27290,10000,28999.999999999833
27291,10000,29099.999999998778
27292,10000,29199.99999999918
27293,10000,29300.00000000199
27294,10000,29400.000000000116
27295,10000,29500.000000000175
27296,10000,29599.999999998847
27297,10000,29699.999999998658
27298,10000,29799.999999997694
27299,10000,29899.999999999865
27300,10000,30000.0
27301,10000,30100.000000000127
27302,10000,30200.000000002332
27303,10000,30300.000000001375
27304,10000,30400.000000001175
27305,10000,30499.999999999814
27306,10000,30599.99999999982
27307,10000,30699.999999997966
27308,10000,30800.000000000913
27309,10000,30900.000000001237
27310,10000,31000.00000000017
27311,10000,31100.000000002357
27312,10000,31200.000000002186
27313,10000,31299.999999997806
27314,10000,31399.99999999761
27315,10000,31499.999999999825
27316,10000,31599.99999999876
27317,10000,31699.999999999036
27318,10000,31800.000000002063
27319,10000,31900.00000000024
27320,10000,32000.0000000002
27321,10000,32099.99999999878
27322,10000,32199.99999999852
27323,10000,32299.999999997537
27324,10000,32399.999999999964
27325,10000,32500.0
27326,10000,32600.000000000025
27327,10000,32700.000000002485
27328,10000,32800.0000000015
27329,10000,32900.000000001266
27330,10000,32999.999999999796
27331,10000,33099.99999999978
27332,10000,33199.999999997905
27333,10000,33300.00000000106
27334,10000,33400.00000000112
27335,10000,33500.00000000015
27336,10000,33600.00000000261
27337,10000,33700.00000000214
27338,10000,33799.999999997875
27339,10000,33899.99999999736
27340,10000,33999.99999999987
27341,10000,34099.99999999901
27342,10000,34199.99999999886
27343,10000,34300.000000002125
27344,10000,34399.99999999996
27345,10000,34500.000000000226
27346,10000,34599.99999999837
27347,10000,34699.99999999922
27348,10000,34799.999999997795
27349,10000,34900.000000000546
27350,10000,35000.0
27351,10000,35099.9999999994
27352,10000,35200.000000002154
27353,10000,35300.00000000057
27354,10000,35400.00000000179
27355,10000,35499.99999999977
27356,10000,35600.00000000025
27357,10000,35699.999999997846
27358,10000,35800.000000001266
27359,10000,35900.00000000068
27360,10000,36000.00000000007
27361,10000,36100.00000000284
27362,10000,36200.00000000176
27363,10000,36299.999999998254
27364,10000,36399.99999999714
27365,10000,36499.99999999994
27366,10000,36599.99999999944
27367,10000,36699.99999999867
27368,10000,36800.000000002176
27369,10000,36899.99999999954
27370,10000,37000.00000000024
27371,10000,37099.99999999789
27372,10000,37200.00000000006
27373,10000,37299.99999999811
27374,10000,37400.00000000112
27375,10000,37500.0
27376,10000,37599.999999998836
27377,10000,37700.00000000185
27378,10000,37799.99999999976
27379,10000,37900.00000000225
27380,10000,37999.99999999975
27381,10000,38100.00000000064
27382,10000,38199.999999997795
27383,10000,38300.00000000143
27384,10000,38400.000000000284
27385,10000,38500.0
27386,10000,38600.00000000303
27387,10000,38700.000000001426
27388,10000,38799.99999999859
27389,10000,38899.99999999695
27390,10000,39000.00000000001
27391,10000,39099.99999999982
27392,10000,39199.99999999851
27393,10000,39300.00000000222
27394,10000,39399.99999999917
27395,10000,39500.00000000026
27396,10000,39599.99999999747
27397,10000,39700.000000000786
27398,10000,39799.99999999838
27399,10000,39900.00000000164
27400,10000,40000.0
27401,10000,40099.999999998334
27402,10000,40200.000000001586
27403,10000,40299.999999999054
27404,10000,40400.00000000265
27405,10000,40499.99999999974
27406,10000,40600.000000001
27407,10000,40699.99999999775
27408,10000,40800.000000001586
27409,10000,40899.99999999994
27410,10000,40999.999999999935
27411,10000,41100.000000003194
27412,10000,41200.000000001135
27413,10000,41299.99999999888
27414,10000,41399.999999996784
27415,10000,41500.00000000007
27416,10000,41600.000000000146
27417,10000,41699.99999999836
27418,10000,41800.00000000226
27419,10000,41899.999999998836
27420,10000,42000.00000000028
27421,10000,42099.999999997104
27422,10000,42200.000000001426
27423,10000,42299.99999999861
27424,10000,42400.00000000208
27425,10000,42500.0
27426,10000,42599.99999999789
27427,10000,42700.00000000135
27428,10000,42799.99999999843
27429,10000,42900.000000003005
27430,10000,42999.99999999972
27431,10000,43100.0000000013
27432,10000,43199.999999997715
27433,10000,43300.000000001724
27434,10000,43399.999999999636
27435,10000,43499.99999999988
27436,10000,43600.00000000335
27437,10000,43700.00000000087
27438,10000,43799.999999999134
27439,10000,43899.99999999663
27440,10000,44000.000000000124
27441,10000,44100.00000000044
27442,10000,44199.99999999823
27443,10000,44300.0000000023
27444,10000,44399.99999999855
27445,10000,44500.000000000284
27446,10000,44599.99999999678
27447,10000,44700.000000002
27448,10000,44799.99999999883
27449,10000,44900.00000000248
27450,10000,45000.0
27451,10000,45099.99999999749
27452,10000,45200.00000000114
27453,10000,45299.999999997875
27454,10000,45400.000000003325
27455,10000,45499.99999999971
27456,10000,45600.00000000158
27457,10000,45699.99999999768
27458,10000,45800.00000000184
27459,10000,45899.99999999937
27460,10000,45999.99999999983
27461,10000,46100.000000003485
27462,10000,46200.00000000064
27463,10000,46299.99999999937
27464,10000,46399.9999999965
27465,10000,46500.00000000017
27466,10000,46600.0000000007
27467,10000,46699.999999998116
27468,10000,46800.00000000233
27469,10000,46899.99999999829
27470,10000,47000.00000000029
27471,10000,47099.999999996486
27472,10000,47200.00000000251
27473,10000,47299.99999999902
27474,10000,47400.00000000283
27475,10000,47500.0
27476,10000,47599.99999999714
27477,10000,47700.00000000095
27478,10000,47799.99999999737
27479,10000,47900.0000000036
27480,10000,47999.9999999997
27481,10000,48100.00000000182
27482,10000,48199.99999999765
27483,10000,48300.00000000195
27484,10000,48399.99999999913
27485,10000,48499.999999999796
27486,10000,48600.0000000036
27487,10000,48700.00000000043
27488,10000,48799.99999999958
27489,10000,48899.999999996384
27490,10000,49000.00000000021
27491,10000,49100.00000000094
27492,10000,49199.999999998014
27493,10000,49300.00000000236
27494,10000,49399.99999999806
27495,10000,49500.000000000306
27496,10000,49599.999999996224
27497,10000,49700.00000000297
27498,10000,49799.999999999185
27499,10000,49900.00000000316
27500,10000,50000.0
27501,10000,50099.99999999682
27502,10000,50200.00000000079
27503,10000,50299.99999999692
27504,10000,50400.000000003856
27505,10000,50499.999999999694
27506,10000,50600.000000002045
27507,10000,50699.99999999762
27508,10000,50800.000000002045
27509,10000,50899.99999999891
27510,10000,50999.99999999975
27511,10000,51100.00000000371
27512,10000,51200.00000000024
27513,10000,51299.99999999976
27514,10000,51399.999999996275
27515,10000,51500.000000000255
27516,10000,51600.00000000115
27517,10000,51699.99999999792
27518,10000,51800.00000000239
27519,10000,51899.999999997846
27520,10000,52000.00000000032
27521,10000,52099.999999995984
27522,10000,52200.00000000338
27523,10000,52299.99999999934
27524,10000,52400.00000000345
27525,10000,52500.0
27526,10000,52599.99999999653
27527,10000,52700.00000000064
27528,10000,52799.99999999652
27529,10000,52900.00000000409
27530,10000,52999.99999999968
27531,10000,53100.00000000225
27532,10000,53199.9999999976
27533,10000,53300.00000000213
27534,10000,53399.99999999871
27535,10000,53499.99999999972
27536,10000,53600.00000000381
27537,10000,53700.00000000007
27538,10000,53799.999999999935
27539,10000,53899.99999999618
27540,10000,54000.00000000029
27541,10000,54100.000000001346
27542,10000,54199.99999999784
27543,10000,54300.000000002416
27544,10000,54399.99999999765
27545,10000,54500.00000000033
27546,10000,54599.999999995765
27547,10000,54700.00000000376
27548,10000,54799.999999999476
27549,10000,54900.00000000371
27550,10000,55000.0
27551,10000,55099.999999996275
27552,10000,55200.0000000005
27553,10000,55299.99999999615
27554,10000,55400.00000000429
27555,10000,55499.99999999967
27556,10000,55600.00000000243
27557,10000,55699.99999999758
27558,10000,55800.00000000221
27559,10000,55899.99999999853
27560,10000,55999.99999999969
27561,10000,56100.0000000039
27562,10000,56199.99999999992
27563,10000,56300.00000000009
27564,10000,56399.99999999609
27565,10000,56500.00000000032
27566,10000,56600.00000000152
27567,10000,56699.99999999776
27568,10000,56800.00000000244
27569,10000,56899.99999999748
27570,10000,57000.000000000335
27571,10000,57099.99999999557
27572,10000,57200.00000000411
27573,10000,57299.99999999961
27574,10000,57400.00000000395
27575,10000,57500.0
27576,10000,57599.999999996035
27577,10000,57700.00000000037
27578,10000,57799.999999995816
27579,10000,57900.00000000449
27580,10000,57999.999999999665
27581,10000,58100.000000002605
27582,10000,58199.999999997555
27583,10000,58300.000000002285
27584,10000,58399.99999999836
27585,10000,58499.99999999966
27586,10000,58600.00000000398
27587,10000,58699.999999999774
27588,10000,58800.00000000023
27589,10000,58899.99999999601
27590,10000,59000.00000000035
27591,10000,59100.00000000168
27592,10000,59199.99999999769
27593,10000,59300.00000000245
27594,10000,59399.999999997315
27595,10000,59500.00000000034
27596,10000,59599.99999999539
27597,10000,59700.000000004424
27598,10000,59799.99999999973
27599,10000,59900.00000000417
27600,10000,60000.0
27601,10000,60099.999999995816
27602,10000,60200.000000000255
27603,10000,60299.9999999955
27604,10000,60400.000000004664
27605,10000,60499.99999999966
27606,10000,60600.00000000275
27607,10000,60699.99999999753
27608,10000,60800.00000000235
27609,10000,60899.99999999821
27610,10000,60999.99999999963
27611,10000,61100.00000000405
27612,10000,61199.99999999964
27613,10000,61300.00000000036
27614,10000,61399.99999999593
27615,10000,61500.00000000037
27616,10000,61600.000000001826
27617,10000,61699.99999999763
27618,10000,61800.000000002474
27619,10000,61899.99999999717
27620,10000,62000.00000000034
27621,10000,62099.99999999523
27622,10000,62200.000000004715
27623,10000,62299.99999999983
27624,10000,62400.00000000437
27625,10000,62500.0
27626,10000,62599.99999999561
27627,10000,62700.00000000015
27628,10000,62799.99999999522
27629,10000,62900.000000004824
27630,10000,62999.99999999965
27631,10000,63100.000000002896
27632,10000,63199.99999999752
27633,10000,63300.000000002416
27634,10000,63399.99999999807
27635,10000,63499.99999999961
27636,10000,63600.000000004125
27637,10000,63699.99999999953
27638,10000,63800.00000000048
27639,10000,63899.99999999587
27640,10000,64000.0000000004
27641,10000,64100.000000001965
27642,10000,64199.99999999756
27643,10000,64300.00000000249
27644,10000,64399.99999999704
27645,10000,64500.00000000035
27646,10000,64599.999999995074
27647,10000,64700.000000004984
27648,10000,64799.99999999993
27649,10000,64900.00000000456
27650,10000,65000.0
27651,10000,65099.99999999542
27652,10000,65200.00000000005
27653,10000,65299.99999999496
27654,10000,65400.00000000497
27655,10000,65499.99999999964
27656,10000,65600.000000003
27657,10000,65699.99999999754
27658,10000,65800.00000000253
27659,10000,65899.99999999793
27660,10000,65999.99999999959
27661,10000,66100.00000000419
27662,10000,66199.99999999956
27663,10000,66300.00000000041
27664,10000,66399.99999999581
27665,10000,66500.00000000042
27666,10000,66600.00000000212
27667,10000,66699.99999999728
27668,10000,66800.00000000224
27669,10000,66899.99999999751
27670,10000,67000.0000000003
27671,10000,67099.99999999524
27672,10000,67200.00000000522
27673,10000,67300.00000000044
27674,10000,67400.00000000428
27675,10000,67500.0
27676,10000,67599.99999999575
27677,10000,67699.99999999946
27678,10000,67799.99999999472
27679,10000,67900.00000000464
27680,10000,67999.99999999974
27681,10000,68100.00000000202
27682,10000,68199.99999999802
27683,10000,68300.00000000307
27684,10000,68399.99999999772
27685,10000,68499.99999999956
27686,10000,68600.00000000425
27687,10000,68700.00000000006
27688,10000,68799.99999999993
27689,10000,68899.99999999575
27690,10000,69000.00000000045
27691,10000,69100.00000000233
27692,10000,69199.99999999674
27693,10000,69300.00000000178
27694,10000,69399.99999999844
27695,10000,69500.00000000022
27696,10000,69599.99999999559
27697,10000,69700.00000000546
27698,10000,69800.00000000109
27699,10000,69900.00000000389
27700,10000,70000.0
27701,10000,70099.99999999614
27702,10000,70199.9999999988
27703,10000,70299.9999999945
27704,10000,70400.00000000431
27705,10000,70499.99999999981
27706,10000,70600.00000000114
27707,10000,70699.99999999847
27708,10000,70800.00000000358
27709,10000,70899.99999999753
27710,10000,70999.99999999953
27711,10000,71100.00000000431
27712,10000,71200.0000000005
27713,10000,71299.99999999949
27714,10000,71399.99999999569
27715,10000,71500.00000000047
27716,10000,71600.00000000253
27717,10000,71699.99999999625
27718,10000,71800.00000000135
27719,10000,71899.99999999932
27720,10000,72000.00000000015
27721,10000,72099.99999999591
27722,10000,72200.00000000568
27723,10000,72300.00000000169
27724,10000,72400.00000000352
27725,10000,72500.0
27726,10000,72599.99999999651
27727,10000,72699.99999999822
27728,10000,72799.99999999428
27729,10000,72900.00000000399
27730,10000,72999.99999999988
27731,10000,73100.0000000003
27732,10000,73199.99999999888
27733,10000,73300.00000000406
27734,10000,73399.99999999734
27735,10000,73499.99999999952
27736,10000,73600.00000000435
27737,10000,73700.0000000009
27738,10000,73799.99999999908
27739,10000,73899.99999999565
27740,10000,74000.00000000048
27741,10000,74100.0000000027
27742,10000,74199.99999999578
27743,10000,74300.00000000095
27744,10000,74400.00000000012
27745,10000,74500.00000000007
27746,10000,74599.99999999622
27747,10000,74700.00000000586
27748,10000,74800.00000000224
27749,10000,74900.00000000317
27750,10000,75000.0
27751,10000,75099.99999999686
27752,10000,75199.99999999767
27753,10000,75299.99999999408
27754,10000,75400.0000000037
27755,10000,75499.99999999996
27756,10000,75599.99999999952
27757,10000,75699.99999999927
27758,10000,75800.0000000045
27759,10000,75899.99999999718
27760,10000,75999.9999999995
27761,10000,76100.0000000044
27762,10000,76200.00000000128
27763,10000,76299.9999999987
27764,10000,76399.99999999559
27765,10000,76500.0000000005
27766,10000,76600.00000000287
27767,10000,76699.99999999536
27768,10000,76800.00000000057
27769,10000,76900.00000000087
27770,10000,77000.0
27771,10000,77099.9999999965
27772,10000,77200.00000000605
27773,10000,77300.00000000276
27774,10000,77400.00000000285
27775,10000,77500.0
27776,10000,77599.99999999718
27777,10000,77699.99999999715
27778,10000,77799.9999999939
27779,10000,77900.00000000342
27780,10000,78000.00000000001
27781,10000,78099.99999999879
27782,10000,78199.99999999964
27783,10000,78300.0000000049
27784,10000,78399.99999999702
27785,10000,78499.99999999949
27786,10000,78600.00000000444
27787,10000,78700.00000000164
27788,10000,78799.99999999834
27789,10000,78899.99999999555
27790,10000,79000.00000000052
27791,10000,79100.00000000304
27792,10000,79199.99999999494
27793,10000,79300.00000000022
27794,10000,79400.00000000157
27795,10000,79499.99999999994
27796,10000,79599.99999999675
27797,10000,79700.00000000623
27798,10000,79800.00000000327
27799,10000,79900.00000000255
27800,10000,80000.0
27801,10000,80099.99999999748
27802,10000,80199.99999999667
27803,10000,80299.99999999373
27804,10000,80400.00000000317
27805,10000,80500.00000000009
27806,10000,80599.99999999811
27807,10000,80699.99999999997
27808,10000,80800.0000000053
27809,10000,80899.99999999687
27810,10000,80999.99999999948
